"customer_id","gender","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","avg_monthly_revenue","tenure_bucket","is_monthly_contract","has_fiber_internet","addon_services_count","churn"
"6481-OGDOO","Male",False,True,False,67,True,"No","Fiber optic","Yes","Yes","No","No","No","Yes","One year",True,"Credit card (automatic)","90.60","6056.15","90.3902985074626866","24+",False,True,3,True
"3090-LETTY","Male",False,False,True,2,True,"Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","60.95","134.60","67.3000000000000000","0-6",True,False,2,False
"5349-AZPEW","Female",False,True,True,5,False,"No phone service","DSL","No","No","No","No","No","No","Month-to-month",False,"Mailed check","25.05","125.50","25.1000000000000000","0-6",True,False,0,False
"3753-TSEMP","Female",False,True,False,15,True,"No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",False,"Electronic check","88.15","1390.60","92.7066666666666667","13-24",True,True,2,True
"8305-VHZBZ","Male",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Mailed check","20.20","20.20","20.2000000000000000","0-6",True,False,0,True
"9720-JJJOR","Male",False,True,True,41,True,"No","DSL","Yes","Yes","Yes","No","No","No","One year",True,"Bank transfer (automatic)","60.30","2511.30","61.2512195121951220","24+",False,False,3,False
"8100-HZZLJ","Female",False,False,True,43,True,"No","DSL","Yes","Yes","No","No","No","Yes","Month-to-month",True,"Electronic check","63.95","2737.05","63.6523255813953488","24+",True,False,3,False
"8775-ERLNB","Male",True,True,False,1,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","74.30","74.30","74.3000000000000000","0-6",True,True,0,False
"8309-IEYJD","Female",True,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Mailed check","70.60","70.60","70.6000000000000000","0-6",True,True,0,False
"9172-JITSM","Female",False,True,True,26,True,"No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","90.80","2361.80","90.8384615384615385","24+",True,True,2,True
"6298-QDFNH","Male",False,False,False,22,True,"Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Electronic check","79.35","1730.35","78.6522727272727273","13-24",True,True,1,True
"7398-HPYZQ","Male",False,True,False,71,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Bank transfer (automatic)","90.55","6404.00","90.1971830985915493","24+",False,False,6,False
"3546-GHEAE","Male",False,False,False,7,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.45","165.35","23.6214285714285714","6-12",False,False,0,False
"7361-YPXFS","Female",True,False,False,28,True,"Yes","DSL","No","Yes","Yes","Yes","No","No","Month-to-month",False,"Bank transfer (automatic)","64.45","1867.60","66.7000000000000000","24+",True,False,3,False
"6557-BZXLQ","Male",True,False,False,16,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","69.65","1043.30","65.2062500000000000","13-24",True,True,0,False
"2550-QHZGP","Male",False,False,False,7,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.50","128.60","18.3714285714285714","6-12",False,False,0,False
"7519-JTWQH","Female",False,False,False,69,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","110.50","7455.45","108.0500000000000000","24+",False,True,5,False
"2538-OIMXF","Female",False,False,True,1,False,"No phone service","DSL","No","No","No","No","No","No","Month-to-month",False,"Mailed check","24.70","24.70","24.7000000000000000","0-6",True,False,0,False
"8543-MSDMF","Male",False,False,False,3,True,"No","DSL","Yes","No","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","77.40","206.15","68.7166666666666667","0-6",True,False,4,False
"9961-JBNMK","Male",True,False,False,21,True,"No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","96.80","2030.30","96.6809523809523810","13-24",True,True,3,True
"1170-SASML","Female",False,True,False,69,True,"Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month",True,"Bank transfer (automatic)","85.40","5869.40","85.0637681159420290","24+",True,True,2,False
"4872-JCVCA","Female",False,True,False,71,False,"No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year",True,"Bank transfer (automatic)","47.60","3377.80","47.5746478873239437","24+",False,False,4,False
"5346-BZCHP","Female",False,True,True,69,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.40","1346.20","19.5101449275362319","24+",False,False,0,False
"2038-LLMLM","Female",False,False,False,48,True,"Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month",True,"Electronic check","103.85","4946.05","103.0427083333333333","24+",True,True,4,False
"6173-ITPWD","Male",False,True,False,47,True,"Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month",True,"Bank transfer (automatic)","83.35","4065.00","86.4893617021276596","24+",True,True,2,True
"9734-UYXQI","Female",False,False,False,2,True,"Yes","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","49.40","106.55","53.2750000000000000","0-6",True,False,0,True
"1216-BGTSP","Male",False,False,False,45,True,"Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month",True,"Credit card (automatic)","108.45","4964.70","110.3266666666666667","24+",True,True,5,False
"4138-NAXED","Male",False,False,False,51,True,"Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","81.00","4085.75","80.1127450980392157","24+",True,True,1,False
"2189-UXTKY","Female",False,True,False,22,True,"Yes","DSL","Yes","No","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","79.20","1742.75","79.2159090909090909","13-24",True,False,4,True
"0744-BIKKF","Male",False,False,False,72,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Bank transfer (automatic)","86.65","6224.80","86.4555555555555556","24+",False,False,6,False
"7483-IQWIB","Male",False,True,True,37,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month",True,"Electronic check","92.95","3415.25","92.3040540540540541","24+",True,True,3,False
"5248-KWLAR","Male",False,True,True,71,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Electronic check","90.35","6325.25","89.0880281690140845","24+",False,False,6,False
"4958-GZWIY","Male",False,True,True,7,True,"No","DSL","No","No","Yes","No","No","No","Month-to-month",False,"Electronic check","48.70","340.25","48.6071428571428571","6-12",True,False,1,True
"7996-MHXLW","Female",False,False,False,66,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Credit card (automatic)","25.15","1683.60","25.5090909090909091","24+",False,False,0,False
"7833-PKIHD","Male",False,True,True,51,True,"No","DSL","Yes","No","No","Yes","Yes","Yes","One year",True,"Bank transfer (automatic)","76.40","3966.30","77.7705882352941176","24+",False,False,4,False
"7061-OVMIM","Female",False,True,True,30,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Bank transfer (automatic)","19.55","608.50","20.2833333333333333","24+",False,False,0,False
"5153-RTHKF","Female",False,False,False,34,True,"Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month",False,"Electronic check","85.35","2896.60","85.1941176470588235","24+",True,True,1,False
"1852-QSWCD","Male",False,True,True,64,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Mailed check","24.80","1514.85","23.6695312500000000","24+",False,False,0,False
"4832-VRBMR","Male",True,True,False,65,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year",True,"Bank transfer (automatic)","103.15","6792.45","104.4992307692307692","24+",False,True,4,False
"9079-LWTFD","Male",False,False,False,47,True,"Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Month-to-month",False,"Mailed check","100.75","4669.20","99.3446808510638298","24+",True,True,4,False
"6356-ELRKD","Female",False,False,False,1,True,"No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","95.60","95.60","95.6000000000000000","0-6",True,True,3,True
"8624-GIOUT","Female",False,False,False,49,True,"Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month",True,"Credit card (automatic)","59.75","2934.30","59.8836734693877551","24+",True,False,2,True
"3392-EHMNK","Female",False,True,True,67,True,"Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Two year",False,"Credit card (automatic)","94.10","6302.80","94.0716417910447761","24+",False,True,3,False
"5986-WWXDV","Male",False,False,True,39,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Bank transfer (automatic)","19.35","779.20","19.9794871794871795","24+",False,False,0,False
"3061-BCKYI","Male",False,False,False,14,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","19.90","283.75","20.2678571428571429","13-24",True,False,0,False
"6179-GJPSO","Female",True,False,False,43,True,"No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month",True,"Credit card (automatic)","108.15","4600.70","106.9930232558139535","24+",True,True,5,True
"7901-TBKJX","Male",True,False,False,56,True,"Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","101.05","5594.00","99.8928571428571429","24+",True,True,3,False
"7228-PAQPD","Female",False,False,False,14,True,"No","DSL","No","No","No","Yes","No","Yes","One year",False,"Credit card (automatic)","59.10","772.85","55.2035714285714286","13-24",False,False,2,False
"3177-LASXD","Female",False,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","71.35","71.35","71.3500000000000000","0-6",True,True,0,True
"7746-QYVCO","Male",False,True,True,16,True,"No","DSL","Yes","Yes","No","No","No","No","One year",True,"Mailed check","55.85","857.80","53.6125000000000000","13-24",False,False,2,False
"5804-HYIEZ","Male",False,True,True,70,True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","106.05","7554.05","107.9150000000000000","24+",True,True,4,False
"9919-FZDED","Male",True,True,False,72,True,"Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year",True,"Credit card (automatic)","84.10","5981.65","83.0784722222222222","24+",False,False,5,False
"5934-TSSAU","Female",False,True,True,23,True,"No","Fiber optic","No","No","Yes","No","No","No","Month-to-month",True,"Credit card (automatic)","75.30","1702.90","74.0391304347826087","13-24",True,True,1,False
"3486-KHMLI","Male",False,False,True,21,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","24.70","467.15","22.2452380952380952","13-24",True,False,0,False
"4897-QSUYC","Female",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Mailed check","20.15","20.15","20.1500000000000000","0-6",True,False,0,True
"1084-UQCHV","Male",False,False,True,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","69.75","69.75","69.7500000000000000","0-6",True,True,0,True
"8290-YWKHZ","Female",True,True,False,32,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","93.20","2931.00","91.5937500000000000","24+",True,True,2,True
"2955-BJZHG","Male",False,True,True,17,True,"No","Fiber optic","No","No","No","No","Yes","No","Month-to-month",False,"Electronic check","80.85","1400.85","82.4029411764705882","13-24",True,True,1,True
"3806-DXQOM","Female",False,False,False,4,False,"No phone service","DSL","Yes","Yes","No","No","No","No","Month-to-month",True,"Electronic check","33.65","137.85","34.4625000000000000","0-6",True,False,2,True
"6784-XYJAE","Female",False,False,False,36,True,"Yes","DSL","No","No","Yes","No","No","No","One year",False,"Electronic check","55.80","1941.50","53.9305555555555556","24+",False,False,1,False
"3933-DQPWX","Female",False,False,False,50,False,"No phone service","DSL","No","Yes","Yes","Yes","No","No","Two year",False,"Credit card (automatic)","39.70","1932.75","38.6550000000000000","24+",False,False,3,False
"6661-EIPZC","Female",False,True,True,48,False,"No phone service","DSL","No","No","No","Yes","No","No","Month-to-month",True,"Credit card (automatic)","29.50","1423.05","29.6468750000000000","24+",True,False,1,False
